"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"KDYQPZV8","journalArticle","2010","Vasey, Paul L.; VanderLaan, Doug P.","An Adaptive Cognitive Dissociation Between Willingness to Help Kin and Nonkin in Samoan Fa’afafine","Psychological Science","","","10.1177/0956797609359623","https://doi.org/10.1177/0956797609359623","Androphilia refers to sexual attraction and arousal to adult males, whereas gynephilia refers to sexual attraction and arousal to adult females. Previous research has demonstrated that Samoan male androphiles (known locally as fa’afafine) exhibit significantly higher altruistic tendencies toward nieces and nephews than do Samoan women and gynephilic men. The present study examined whether adaptive design features characterize the psychological mechanisms underlying fa’afafine’s elevated avuncular tendencies. The association between altruistic tendencies toward nieces and nephews and altruistic tendencies toward nonkin children was significantly weaker among fa’afafine than among Samoan women and gynephilic men. We argue that this cognitive dissociation would allow fa’afafine to allocate resources to nieces and nephews in a more economical, efficient, reliable, and precise manner. These findings are consistent with the kin selection hypothesis, which suggests that androphilic males have been selected over evolutionary time to act as “helpers-in-the-nest,” caring for nieces and nephews and thereby increasing their own indirect fitness.","2010","2024-09-24 22:07:23","2024-09-24 22:12:59","","292–297","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359623 PMID:20424059","","/Users/Ian-Hussey/Zotero/storage/7YV68VDI/Vasey and VanderLaan - 2010 - An Adaptive Cognitive Dissociation Between Willing.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EAACWQ5W","journalArticle","2010","Wang, X. T.; Dvorak, Robert D.","Sweet Future: Fluctuating Blood Glucose Levels Affect Future Discounting","Psychological Science","","","10.1177/0956797609358096","https://doi.org/10.1177/0956797609358096","This study explored metabolic mechanisms of future (delay) discounting, a choice phenomenon where people value present goods over future goods. Using fluctuating blood glucose as an index of body-energy budget, optimal discounting should regulate choice among rewards as a function of temporal caloric requirement. We identified this novel link between blood glucose levels measured in the lab and future-discounting rates of participants, who made choices between a “smaller and sooner” reward and a “larger but later” option, with possible actual monetary rewards. A group of participants who drank a soft drink that contained sugar showed a reduced rate of future discounting afterward, when we controlled for sex, age, body mass index, and the taste of the drink. In contrast, a group of participants who drank a soft drink that contained artificial sweetener showed an increased rate of future discounting. Blood glucose levels not only varied as a result of caloric intake but also regulated the rate of future discounting, according to participants’ dynamic body-energy budget.","2010","2024-09-24 22:07:24","2024-09-24 22:12:56","","183–188","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609358096 PMID:20424042","","/Users/Ian-Hussey/Zotero/storage/VJBIFURE/Wang and Dvorak - 2010 - Sweet Future Fluctuating Blood Glucose Levels Aff.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2YVMD75","journalArticle","2010","Yashar, Amit; Lamy, Dominique","Intertrial Repetition Facilitates Selection in Time: Common Mechanisms Underlie Spatial and Temporal Search","Psychological Science","","","10.1177/0956797609357928","https://doi.org/10.1177/0956797609357928","Recent research has demonstrated that what observers attend to at a given time affects how their attention is deployed in the few moments that follow. When an observer searches for a discrepant target, repetition of the target feature from the previous trial speeds search, an effect known as priming of pop-out (PoP). Previous PoP studies have relied exclusively on spatial search tasks. Here, using a rapid serial visual presentation task, we show that PoP also occurs when temporal uncertainty makes search necessary, and that when spatial and temporal search trials are interleaved, the PoP effect transfers from one task to the other. The results suggest that common mechanisms of target-feature activation and distractor-feature inhibition underlie spatial and temporal visual search. They elucidate the role of PoP in visual search by showing that it speeds engagement of attention to the selected target, rather than earlier stages involving target localization and attention focusing.","2010","2024-09-24 22:07:24","2024-09-24 22:12:52","","243–251","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357928 PMID:20424053","","/Users/Ian-Hussey/Zotero/storage/3ZZ4BZAS/Yashar and Lamy - 2010 - Intertrial Repetition Facilitates Selection in Tim.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4KNQEM9D","journalArticle","2010","Back, Mitja D.; Stopfer, Juliane M.; Vazire, Simine; Gaddis, Sam; Schmukle, Stefan C.; Egloff, Boris; Gosling, Samuel D.","Facebook Profiles Reflect Actual Personality, Not Self-Idealization","Psychological Science","","","10.1177/0956797609360756","https://doi.org/10.1177/0956797609360756","","2010","2024-09-24 22:08:49","2024-09-24 22:12:49","","372–374","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609360756 PMID:20424071","","/Users/Ian-Hussey/Zotero/storage/IVTFLLY4/Back et al. - 2010 - Facebook Profiles Reflect Actual Personality, Not .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EDCVQHSM","journalArticle","2010","Bohrn, Isabel; Carbon, Claus-Christian; Hutzler, Florian","Mona Lisa’s Smile—Perception or Deception?","Psychological Science","","","10.1177/0956797610362192","https://doi.org/10.1177/0956797610362192","","2010","2024-09-24 22:08:49","2024-09-24 22:12:46","","378–380","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610362192 PMID:20424073","","/Users/Ian-Hussey/Zotero/storage/3AFX4RQC/Bohrn et al. - 2010 - Mona Lisa’s Smile—Perception or Deception.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9II2SXEH","journalArticle","2010","Byers-Heinlein, Krista; Burns, Tracey C.; Werker, Janet F.","The Roots of Bilingualism in Newborns","Psychological Science","","","10.1177/0956797609360758","https://doi.org/10.1177/0956797609360758","The first steps toward bilingual language acquisition have already begun at birth. When tested on their preference for English versus Tagalog, newborns whose mothers spoke only English during pregnancy showed a robust preference for English. In contrast, newborns whose mothers spoke both English and Tagalog regularly during pregnancy showed equal preference for both languages. A group of newborns whose mothers had spoken both Chinese and English showed an intermediate pattern of preference for Tagalog over English. Preference for two languages does not suggest confusion between them, however. Study 2 showed that both English monolingual newborns and Tagalog-English bilingual newborns could discriminate English from Tagalog. The same perceptual and learning mechanisms that support acquisition in a monolingual environment thus also naturally support bilingual acquisition.","2010","2024-09-24 22:08:49","2024-09-24 22:12:43","","343–348","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609360758 PMID:20424066","","/Users/Ian-Hussey/Zotero/storage/ICMCF4TF/Byers-Heinlein et al. - 2010 - The Roots of Bilingualism in Newborns.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIU7M3LL","journalArticle","2010","Campbell, Karen L.; Hasher, Lynn; Thomas, Ruthann C.","Hyper-Binding: A Unique Age Effect","Psychological Science","","","10.1177/0956797609359910","https://doi.org/10.1177/0956797609359910","Previous work has shown that older adults encode lexical and semantic information about verbal distractors and use that information to facilitate performance on subsequent tasks. In this study, we investigated whether older adults also form associations between distractors and co-occurring targets. In two experiments, participants performed a 1-back task on pictures superimposed with irrelevant words; 10 min later, participants were given a paired-associates memory task without reference to the 1-back task. The study list included preserved and re-paired (disrupted) pairs from the 1-back task. Older adults showed a memory advantage for preserved pairs and a disadvantage for disrupted pairs, whereas younger adults performed similarly across pair types. These results suggest the existence of a hyper-binding phenomenon in which older adults encode seemingly extraneous co-occurrences in the environment and transfer this knowledge to subsequent tasks. This increased knowledge of how events covary may be the reason why real-world decision-making ability is retained, or even enhanced, with age.","2010","2024-09-24 22:08:49","2024-09-24 22:12:40","","399–405","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359910 PMID:20424077","","/Users/Ian-Hussey/Zotero/storage/2MCFSKHP/Campbell et al. - 2010 - Hyper-Binding A Unique Age Effect.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYZL2KY4","journalArticle","2010","Cutting, James E.; DeLong, Jordan E.; Nothelfer, Christine E.","Attention and the Evolution of Hollywood Film","Psychological Science","","","10.1177/0956797610361679","https://doi.org/10.1177/0956797610361679","Reaction times exhibit a spectral patterning known as 1/f, and these patterns can be thought of as reflecting time-varying changes in attention. We investigated the shot structure of Hollywood films to determine if these same patterns are found. We parsed 150 films with release dates from 1935 to 2005 into their sequences of shots and then analyzed the pattern of shot lengths in each film. Autoregressive and power analyses showed that, across that span of 70 years, shots became increasingly more correlated in length with their neighbors and created power spectra approaching 1/f. We suggest, as have others, that 1/f patterns reflect world structure and mental process. Moreover, a 1/f temporal shot structure may help harness observers’ attention to the narrative of a film.","2010","2024-09-24 22:08:49","2024-09-24 22:12:37","","432–439","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610361679 PMID:20424081","","/Users/Ian-Hussey/Zotero/storage/3IWKLEXK/Cutting et al. - 2010 - Attention and the Evolution of Hollywood Film.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KH5FLNHR","journalArticle","2010","Engbert, Ralf; Krügel, André","Readers Use Bayesian Estimation for Eye Movement Control","Psychological Science","","","10.1177/0956797610362060","https://doi.org/10.1177/0956797610362060","During reading, saccadic landing positions within words show a pronounced peak close to the word center, with an additional systematic error that is modulated by the distance from the launch site and the length of the target word. Here we show that the systematic variation of fixation positions within words, the saccadic range error, can be derived from Bayesian decision theory. We present the first mathematical model for the saccadic range error; this model makes explicit assumptions regarding underlying visual and oculomotor processes. Analyzing a corpus of eye movement recordings, we obtained results that are consistent with the view that readers use Bayesian estimation for saccade planning. Furthermore, we show that alternative models fail to reproduce the experimental data.","2010","2024-09-24 22:08:49","2024-09-24 22:12:35","","366–371","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610362060 PMID:20424070","","/Users/Ian-Hussey/Zotero/storage/BGPUJR48/Engbert and Krügel - 2010 - Readers Use Bayesian Estimation for Eye Movement C.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53YK8XHF","journalArticle","2010","Epstein, Leonard H.; Dearing, Kelly K.; Roba, Lora G.; Finkelstein, Eric","The Influence of Taxes and Subsidies on Energy Purchased in an Experimental Purchasing Study","Psychological Science","","","10.1177/0956797610361446","https://doi.org/10.1177/0956797610361446","There is limited research on how taxes and subsidies would influence the energy and nutritional quality of food purchases. Using an experimental analogue purchasing task, we examined the effects of increasing the price of high-calorie-for-nutrient foods or reducing the price of low-calorie-for-nutrient foods by 12.5% and 25% on mothers’ purchases of 68 common foods and drinks. Taxing less healthy foods with low nutrient density reduced energy (caloric) intake, while reducing the proportion of fat and increasing the proportion of protein purchased. Subsidizing more healthful foods with high nutrient density increased energy intake, without changing the macronutrient profile of foods purchased. These results favor taxes as a way to reduce caloric intake.","2010","2024-09-24 22:08:49","2024-09-24 22:12:31","","406–414","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610361446 PMID:20424078","","/Users/Ian-Hussey/Zotero/storage/T7INWC46/Epstein et al. - 2010 - The Influence of Taxes and Subsidies on Energy Pur.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SREY6YI5","journalArticle","2010","Fernbach, Philip M.; Darlow, Adam; Sloman, Steven A.","Neglect of Alternative Causes in Predictive but Not Diagnostic Reasoning","Psychological Science","","","10.1177/0956797610361430","https://doi.org/10.1177/0956797610361430","People are renowned for their failure to consider alternative hypotheses. We compare neglect of alternative causes when people make predictive versus diagnostic probability judgments. One study with medical professionals reasoning about psychopathology and two with undergraduates reasoning about goals and actions or about causal transmission yielded the same results: neglect of alternative causes when reasoning from cause to effect but not when reasoning from effect to cause. The findings suggest that framing a problem as a diagnostic-likelihood judgment can reduce bias.","2010","2024-09-24 22:08:49","2024-09-24 22:12:29","","329–336","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610361430 PMID:20424064","","/Users/Ian-Hussey/Zotero/storage/GH53RG6M/Fernbach et al. - 2010 - Neglect of Alternative Causes in Predictive but No.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WZAR2M5Q","journalArticle","2010","Filoteo, J. Vincent; Lauritzen, Scott; Maddox, W. Todd","Removing the Frontal Lobes: The Effects of Engaging Executive Functions on Perceptual Category Learning","Psychological Science","","","10.1177/0956797610362646","https://doi.org/10.1177/0956797610362646","The present study examined the impact of engaging frontal-mediated working memory processes on implicit and explicit category learning. Two stimulus dimensions were relevant to categorization, but in some conditions, a third, irrelevant dimension was also presented. Results indicated that in both implicit and explicit conditions, the inclusion of the irrelevant dimension impaired performance by increasing the reliance on suboptimal unidimensional strategies. With three-dimensional stimuli, a striking dissociation was observed between implicit and explicit category learning when participants performed a sequential working memory task. With explicit category learning, performance was impaired further, and there was an increased use of suboptimal unidimensional strategies. However, with implicit category learning, the performance impairment decreased, and there was an increased use of optimal strategies. These findings demonstrate the paradoxical situation in which learning can be improved under sequential-task conditions and have important implications for training, decision making, and understanding interactive memory systems.","2010","2024-09-24 22:08:49","2024-09-24 22:12:26","","415–423","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610362646 PMID:20424079","","/Users/Ian-Hussey/Zotero/storage/2U3TC9PR/Filoteo et al. - 2010 - Removing the Frontal Lobes The Effects of Engagin.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4XHFEJC2","journalArticle","2010","Flevaris, Anastasia V.; Bentin, Shlomo; Robertson, Lynn C.","Local or Global?: Attentional Selection of Spatial Frequencies Binds Shapes to Hierarchical Levels","Psychological Science","","","10.1177/0956797609359909","https://doi.org/10.1177/0956797609359909","Contrary to the traditional view that shapes and their hierarchical level (local or global) are a priori integrated in perception, recent evidence suggests that the identity of a shape and its level are encoded independently, implying the need for shape-level binding to account for normal perception. What is the binding mechanism in this case? Using hierarchically arranged letter shapes, we obtained evidence that the left hemisphere has a preference for binding shapes to the local level, whereas the right hemisphere has a preference for binding shapes to the global level. More important, binding is modulated by attentional selection of higher or lower spatial frequencies. Attention to higher spatial frequencies facilitated subsequent binding by the left hemisphere of elements to the local level, whereas attention to lower spatial frequencies facilitated subsequent binding by the right hemisphere of elements to the global level.","2010","2024-09-24 22:08:49","2024-09-24 22:12:23","","424–431","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359909 PMID:20424080","","/Users/Ian-Hussey/Zotero/storage/52B2CWX4/Flevaris et al. - 2010 - Local or Global Attentional Selection of Spatial.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BXSAWM6G","journalArticle","2010","Knoch, Daria; Gianotti, Lorena R. R.; Baumgartner, Thomas; Fehr, Ernst","A Neural Marker of Costly Punishment Behavior","Psychological Science","","","10.1177/0956797609360750","https://doi.org/10.1177/0956797609360750","Human readiness to incur personal costs to punish norm violators is a key force in the maintenance of social norms. The willingness to punish is, however, characterized by vast individual heterogeneity that is poorly understood. In fact, this heterogeneity has so far defied explanations in terms of individual-level demographic or psychological variables. Here, we use resting electroencephalography, a stable measure of individual differences in cortical activity, to show that a highly specific neural marker—baseline cortical activity in the right prefrontal cortex—predicts individuals’ punishment behavior. The analysis of task-independent individual variation in cortical baseline activity provides a new window into the neurobiology of decision making by bringing dispositional neural markers to the forefront of the analysis.","2010","2024-09-24 22:08:49","2024-09-24 22:12:18","","337–342","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609360750 PMID:20424065","","/Users/Ian-Hussey/Zotero/storage/NHQIC2II/Knoch et al. - 2010 - A Neural Marker of Costly Punishment Behavior.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L6ZQJBWU","journalArticle","2010","Lee, Spike W. S.; Schwarz, Norbert; Taubman, Danielle; Hou, Mengyuan","Sneezing in Times of a Flu Pandemic: Public Sneezing Increases Perception of Unrelated Risks and Shifts Preferences for Federal Spending","Psychological Science","","","10.1177/0956797609359876","https://doi.org/10.1177/0956797609359876","","2010","2024-09-24 22:08:49","2024-09-24 22:12:15","","375–377","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359876 PMID:20424072","","/Users/Ian-Hussey/Zotero/storage/YPUHPE3D/Lee et al. - 2010 - Sneezing in Times of a Flu Pandemic Public Sneezi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79XUS65Z","journalArticle","2010","Liljenquist, Katie; Zhong, Chen-Bo; Galinsky, Adam D.","The Smell of Virtue: Clean Scents Promote Reciprocity and Charity","Psychological Science","","","10.1177/0956797610361426","https://doi.org/10.1177/0956797610361426","","2010","2024-09-24 22:08:49","2024-09-24 22:12:13","","381–383","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610361426 PMID:20424074","","/Users/Ian-Hussey/Zotero/storage/RVENVDPA/Liljenquist et al. - 2010 - The Smell of Virtue Clean Scents Promote Reciproc.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AKSL832T","journalArticle","2010","Lyn, Heidi; Russell, Jamie L.; Hopkins, William D.","The Impact of Environment on the Comprehension of Declarative Communication in Apes","Psychological Science","","","10.1177/0956797610362218","https://doi.org/10.1177/0956797610362218","A series of recent reports have questioned the ability of great apes to comprehend declarative communication and have suggested that this ability is biologically based and may have driven the evolution of human language. We tested three groups of differently reared chimpanzees and bonobos for their ability to understand declarative signals in an object-choice task. The scores of the two groups of apes that were reared in a sociolinguistically complex environment were significantly higher than the scores of the standard-reared group. The results further showed that bonobos did not outperform chimpanzees. Our results demonstrate that environmental factors, particularly access to a sociolinguistically rich environment, directly influence great apes’ ability to comprehend declarative signals and suggest that, contrary to recent claims, apes have the biological capacity to utilize purely informative communication.","2010","2024-09-24 22:08:49","2024-09-24 22:12:10","","360–365","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610362218 PMID:20424069","","/Users/Ian-Hussey/Zotero/storage/AZL5RW9U/Lyn et al. - 2010 - The Impact of Environment on the Comprehension of .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XYI67XKZ","journalArticle","2010","Mortensen, Chad R.; Becker, D. Vaughn; Ackerman, Joshua M.; Neuberg, Steven L.; Kenrick, Douglas T.","Infection Breeds Reticence: The Effects of Disease Salience on Self-Perceptions of Personality and Behavioral Avoidance Tendencies","Psychological Science","","","10.1177/0956797610361706","https://doi.org/10.1177/0956797610361706","Social living brings humans great rewards, but also associated dangers, such as increased risk of infection from others. Although the body’s immune system is integral to combating disease, it is physiologically costly. Less costly are evolved mechanisms for promoting avoidance of people who are potentially infectious, such as perceiving oneself as less social and increasing the tendency to make avoidant movements. In Experiment 1, exposure to a disease prime led participants to rate themselves as less extraverted than did exposure to a control prime, and led participants high in perceived vulnerability to disease (PVD) to rate themselves as less agreeable and less open to experience than did exposure to a control prime. In Experiment 2, a disease prime facilitated avoidant tendencies in arm movements when participants viewed photographs of faces, especially for participants high in PVD. Together, these findings reveal functional changes in perception and behavior that would serve to promote avoidance of potentially infectious individuals.","2010","2024-09-24 22:08:49","2024-09-24 22:12:07","","440–447","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610361706 PMID:20424082","","/Users/Ian-Hussey/Zotero/storage/E2KG9WS5/Mortensen et al. - 2010 - Infection Breeds Reticence The Effects of Disease.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A36H4LU2","journalArticle","2010","Savani, Krishna; Markus, Hazel Rose; Naidu, N. V. R.; Kumar, Satishchandra; Berlia, Neha","What Counts as a Choice?: U.S. Americans Are More Likely Than Indians to Construe Actions as Choices","Psychological Science","","","10.1177/0956797609359908","https://doi.org/10.1177/0956797609359908","People everywhere select among multiple alternatives, but are they always making choices? In five studies, we found that people in U.S. American contexts, where the disjoint model of agency is prevalent, are more likely than those in Indian contexts to construe their own and other individuals’ behaviors as choices, to construe ongoing behaviors and behaviors recalled from memory as choices, to construe naturally occurring and experimentally controlled behaviors as choices, to construe mundane and important actions as choices, and to construe personal and interpersonal actions as choices. Indians showed a greater tendency to construe actions as choices when these actions involved responding to other people than when they did not. These findings show that whether people construe actions as choices is significantly shaped by sociocultural systems of meanings and practices. Together, they suggest that the positive consequences associated with maximizing the availability of personal choice may not be universal and instead may be limited to North American contexts.","2010","2024-09-24 22:08:49","2024-09-24 22:12:04","","391–398","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359908 PMID:20424076","","/Users/Ian-Hussey/Zotero/storage/V3NJC29F/Savani et al. - 2010 - What Counts as a Choice U.S. Americans Are More .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EHT4TPQB","journalArticle","2010","Schnall, Simone; Roper, Jean; Fessler, Daniel M. T.","Elevation Leads to Altruistic Behavior","Psychological Science","","","10.1177/0956797609359882","https://doi.org/10.1177/0956797609359882","Feelings of elevation, elicited by witnessing another person perform a good deed, have been hypothesized to motivate a desire to help others. However, despite growing interest in the determinants of prosocial behavior, there is only limited evidence that elevation leads to increases in altruistic behavior. In two experiments, we tested the relationship between elevation and helping behavior. Prior to measuring helping behavior, we measured elevation among participants in an elevation-inducing condition and control conditions in order to determine whether witnessing altruistic behavior elicited elevation. In Experiment 1, participants experiencing elevation were more likely to volunteer for a subsequent unpaid study than were participants in a neutral state. In Experiment 2, participants experiencing elevation spent approximately twice as long helping the experimenter with a tedious task as participants experiencing mirth or a neutral emotional state. Further, feelings of elevation, but not feelings of amusement or happiness, predicted the amount of helping. Together, these results provide evidence that witnessing another person’s altruistic behavior elicits elevation, a discrete emotion that, in turn, leads to tangible increases in altruism.","2010","2024-09-24 22:08:50","2024-09-24 22:12:01","","315–320","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359882 PMID:20424062","","/Users/Ian-Hussey/Zotero/storage/45EPNF5S/Schnall et al. - 2010 - Elevation Leads to Altruistic Behavior.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGDPLLKS","journalArticle","2010","Segerstrom, Suzanne C.; Sephton, Sandra E.","Optimistic Expectancies and Cell-Mediated Immunity: The Role of Positive Affect","Psychological Science","","","10.1177/0956797610362061","https://doi.org/10.1177/0956797610362061","Optimistic expectancies affect many psychosocial outcomes and may also predict immune system changes and health, but the nature and mechanisms of any such physiological effects have not been identified. The present study related law-school expectancies to cell-mediated immunity (CMI), examining the within- and between-person components of this relationship and affective mediators. First-year law students (N = 124) completed questionnaire measures of expectancies and affect and received delayed-type hypersensitivity skin tests at five time points. A positive relationship between optimistic expectancies and CMI occurred: Changes in optimism correlated with changes in CMI. Likewise, changes in optimism predicted changes in positive and, to a lesser degree, negative affect, but the relationship between optimism and immunity was partially accounted for only by positive affect. This dynamic relationship between expectancies and immunity has positive implications for psychological interventions to improve health, particularly those that increase positive affect.","2010","2024-09-24 22:08:50","2024-09-24 22:11:58","","448–455","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610362061 PMID:20424083","","/Users/Ian-Hussey/Zotero/storage/9FCWXS9M/Segerstrom and Sephton - 2010 - Optimistic Expectancies and Cell-Mediated Immunity.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CNMLAX6N","journalArticle","2010","Southgate, Victoria; Johnson, Mark H.; Karoui, Imen El; Csibra, Gergely","Motor System Activation Reveals Infants’ On-Line Prediction of Others’ Goals","Psychological Science","","","10.1177/0956797610362058","https://doi.org/10.1177/0956797610362058","Despite much research demonstrating infants’ abilities to attribute goals to others’ actions, it is unclear whether infants can generate on-line predictions about action outcomes, an ability crucial for the human propensity to cooperate and collaborate with others. This lack of evidence is mainly due to methodological limitations restricting the interpretation of behavioral data. Here, we exploited the fact that observers’ motor systems are recruited during the observation of goal-directed actions. We presented 9-month-old infants with part of an action. For this action to be interpreted as goal directed, the infants would need to predict an outcome for the action. Measuring the attenuation of the sensorimotor alpha signal during observation of action, we found that infants exhibited evidence of motor activation only if the observed action permitted them to infer a likely outcome. This result provides evidence for on-line goal prediction in infancy, and our method offers a new way to explore infants’ cognitive abilities.","2010","2024-09-24 22:08:50","2024-09-24 22:11:55","","355–359","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610362058 PMID:20424068","","/Users/Ian-Hussey/Zotero/storage/HSZ2PNGC/Southgate et al. - 2010 - Motor System Activation Reveals Infants’ On-Line P.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2G35IXJ7","journalArticle","2010","Stirrat, M.; Perrett, D. I.","Valid Facial Cues to Cooperation and Trust: Male Facial Width and Trustworthiness","Psychological Science","","","10.1177/0956797610362647","https://doi.org/10.1177/0956797610362647","Decisions about whom to trust are biased by stable facial traits such as attractiveness, similarity to kin, and perceived trustworthiness. Research addressing the validity of facial trustworthiness or its basis in facial features is scarce, and the results have been inconsistent. We measured male trustworthiness operationally in trust games in which participants had options to collaborate for mutual financial gain or to exploit for greater personal gain. We also measured facial (bizygomatic) width (scaled for face height) because this is a sexually dimorphic, testosterone-linked trait predictive of male aggression. We found that men with greater facial width were more likely to exploit the trust of others and that other players were less likely to trust male counterparts with wide rather than narrow faces (independent of their attractiveness). Moreover, manipulating this facial-width ratio with computer graphics controlled attributions of trustworthiness, particularly for subordinate female evaluators.","2010","2024-09-24 22:08:50","2024-09-24 22:11:52","","349–354","","3","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797610362647 PMID:20424067","","/Users/Ian-Hussey/Zotero/storage/P2XDIMFF/Stirrat and Perrett - 2010 - Valid Facial Cues to Cooperation and Trust Male F.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
